account_id,customer_id,branch_id,account_type,balance_usd,account_status,open_date
ACC007018,CUS005453,BR076,Fixed Deposit,544292.88,Active,2020-09-23
ACC007019,CUS005454,BR079,Salary,50128.02,Active,2020-03-29
ACC007020,CUS005454,BR069,Savings,1283.29,Active,2021-05-07
ACC007021,CUS005455,BR029,Salary,412236.07,Closed,2022-10-06
ACC007022,CUS005456,BR025,Current,935824.79,Active,2018-10-23
ACC007023,CUS005457,BR093,Savings,218113.85,Active,2021-05-20
ACC007024,CUS005458,BR016,Savings,60934.39,Active,2026-06-27
ACC007025,CUS005458,BR016,Salary,190944.93,Active,2027-01-14
ACC007026,CUS005459,BR021,Savings,26098.43,Active,2020-08-05
ACC007027,CUS005460,BR056,Savings,196808.06,Active,2022-10-16
ACC007028,CUS005460,BR097,Savings,140499.67,Active,2021-01-12
ACC007029,CUS005461,BR007,Savings,103837.96,Active,2019-10-28
ACC007030,CUS005462,BR096,Savings,33977.7,Active,2023-02-04
ACC007031,CUS005462,BR013,Savings,28377.89,Active,2021-01-21
ACC007032,CUS005462,BR095,Salary,353020.01,Active,2023-01-30
ACC007033,CUS005463,BR090,Savings,71885.33,Active,2024-12-25
ACC007034,CUS005464,BR069,Savings,85753.51,Active,2022-11-08
ACC007035,CUS005464,BR058,Savings,137693.07,Active,2022-03-02
ACC007036,CUS005465,BR013,Savings,201799.24,Active,2024-02-13
ACC007037,CUS005465,BR025,Current,636532.33,Active,2024-05-20
ACC007038,CUS005466,BR048,Savings,268491.11,Active,2021-09-18
ACC007039,CUS005466,BR080,Salary,165714.68,Active,2022-11-16
ACC007040,CUS005467,BR061,Current,297068.32,Active,2026-04-24
ACC007041,CUS005467,BR005,Savings,196184.56,Active,2025-07-31
ACC007042,CUS005468,BR062,Salary,130706.11,Active,2019-04-24
ACC007043,CUS005469,BR016,Savings,244805.6,Inactive,2022-08-10
ACC007044,CUS005470,BR053,Savings,67886.42,Active,2018-07-04
ACC007045,CUS005471,BR001,Savings,269481.39,Active,2021-04-23
ACC007046,CUS005472,BR018,Salary,458484.9,Active,2020-11-07
ACC007047,CUS005472,BR100,Savings,30351.74,Active,2020-11-30
ACC007048,CUS005473,BR007,Salary,188594.76,Active,2022-11-25
ACC007049,CUS005474,BR086,Savings,191965.37,Active,2021-07-03
ACC007050,CUS005475,BR075,Savings,188175.38,Active,2020-04-22
ACC007051,CUS005476,BR063,Savings,113383.61,Active,2024-12-11
ACC007052,CUS005477,BR003,Savings,267995.44,Active,2023-06-04
ACC007053,CUS005478,BR072,Savings,39709.06,Active,2020-11-13
ACC007054,CUS005479,BR048,Savings,8040.75,Inactive,2022-09-17
ACC007055,CUS005480,BR053,Salary,8383.24,Active,2027-01-24
ACC007056,CUS005481,BR080,Savings,114966.43,Active,2021-08-07
ACC007057,CUS005482,BR085,Salary,493127.96,Inactive,2019-11-06
ACC007058,CUS005483,BR096,Savings,109094.97,Active,2021-01-01
ACC007059,CUS005483,BR023,Fixed Deposit,1810759.96,Active,2020-09-12
ACC007060,CUS005484,BR022,Savings,57801.22,Active,2023-02-24
ACC007061,CUS005485,BR027,Current,1253734.96,Active,2022-10-17
ACC007062,CUS005486,BR004,Current,425159.44,Active,2020-11-07
ACC007063,CUS005486,BR088,Savings,144262.43,Active,2019-07-13
ACC007064,CUS005487,BR064,Salary,370297.72,Active,2019-08-26
ACC007065,CUS005488,BR086,Savings,80546.71,Active,2020-10-08
ACC007066,CUS005489,BR010,Savings,196331.98,Active,2024-09-27
ACC007067,CUS005490,BR035,Savings,80281.48,Active,2023-12-31
ACC007068,CUS005491,BR081,Savings,292184.21,Active,2026-03-17
ACC007069,CUS005492,BR009,Savings,17829.92,Closed,2019-12-24
ACC007070,CUS005493,BR086,Savings,96806.94,Active,2026-05-01
ACC007071,CUS005493,BR019,Fixed Deposit,2798328.28,Inactive,2025-07-30
ACC007072,CUS005494,BR015,Salary,387867.05,Active,2023-06-23
ACC007073,CUS005495,BR024,Savings,210394.11,Inactive,2019-12-22
ACC007074,CUS005495,BR062,Savings,246692.39,Active,2019-01-19
ACC007075,CUS005496,BR001,Savings,75016.81,Active,2021-08-05
ACC007076,CUS005497,BR011,Savings,270216.49,Active,2025-04-23
ACC007077,CUS005498,BR072,Savings,121124.49,Active,2026-02-09
ACC007078,CUS005499,BR072,Salary,403019.58,Active,2022-10-02
ACC007079,CUS005499,BR012,Savings,189340.2,Active,2023-01-11
ACC007080,CUS005500,BR099,Savings,214929.99,Active,2026-01-12
ACC007081,CUS005500,BR005,Salary,25832.21,Active,2025-10-02
ACC007082,CUS005501,BR032,Salary,87246.68,Active,2019-10-31
ACC007083,CUS005502,BR049,Current,42632.04,Active,2018-11-27
ACC007084,CUS005503,BR063,Current,61479.49,Active,2022-05-12
ACC007085,CUS005504,BR033,Current,21046.47,Active,2023-02-07
ACC007086,CUS005505,BR010,Salary,216209.14,Active,2026-12-20
ACC007087,CUS005506,BR064,Savings,160005.51,Active,2021-04-13
ACC007088,CUS005507,BR030,Savings,45072.31,Active,2024-01-04
ACC007089,CUS005507,BR008,Fixed Deposit,3389874.36,Active,2024-02-08
ACC007090,CUS005507,BR013,Fixed Deposit,4240799.86,Active,2024-08-14
ACC007091,CUS005508,BR056,Salary,94897.54,Active,2020-12-27
ACC007092,CUS005509,BR009,Current,385701.52,Active,2022-03-06
ACC007093,CUS005510,BR017,Salary,126812.11,Active,2019-06-11
ACC007094,CUS005510,BR043,Savings,136176.06,Active,2020-04-12
ACC007095,CUS005511,BR033,Salary,260643.05,Active,2024-09-15
ACC007096,CUS005512,BR073,Savings,248009.45,Active,2020-07-06
ACC007097,CUS005513,BR042,Savings,10542.66,Active,2023-07-19
ACC007098,CUS005514,BR052,Current,1130408.44,Active,2021-02-11
ACC007099,CUS005515,BR015,Savings,43269.88,Inactive,2020-08-04
ACC007100,CUS005515,BR078,Savings,58282.12,Active,2020-07-14
ACC007101,CUS005516,BR070,Salary,88818.81,Active,2022-08-10
ACC007102,CUS005516,BR086,Salary,440001.11,Inactive,2022-03-02
ACC007103,CUS005516,BR053,Salary,407182.25,Active,2022-02-27
ACC007104,CUS005517,BR040,Current,743099.53,Active,2023-07-15
ACC007105,CUS005518,BR057,Savings,193360.75,Active,2022-03-03
ACC007106,CUS005519,BR073,Salary,243583.61,Active,2022-05-31
ACC007107,CUS005520,BR099,Current,427266.99,Active,2022-11-27
ACC007108,CUS005520,BR028,Savings,142601.9,Active,2023-03-24
ACC007109,CUS005521,BR035,Savings,52049.5,Active,2024-11-13
ACC007110,CUS005522,BR011,Salary,370136.31,Active,2021-03-27
ACC007111,CUS005523,BR089,Savings,164009.66,Active,2020-07-22
ACC007112,CUS005524,BR075,Savings,10636.22,Active,2024-01-06
ACC007113,CUS005525,BR001,Current,674180.31,Active,2022-03-03
ACC007114,CUS005526,BR074,Savings,192832.22,Active,2025-09-19
ACC007115,CUS005526,BR028,Savings,221679.49,Inactive,2025-09-29
ACC007116,CUS005527,BR008,Savings,6451.83,Active,2021-03-09
ACC007117,CUS005527,BR091,Savings,176956.79,Inactive,2021-04-08
ACC007118,CUS005528,BR035,Savings,182968.16,Active,2019-12-10
ACC007119,CUS005528,BR047,Current,965323.79,Active,2021-01-02
ACC007120,CUS005529,BR051,Savings,31753.23,Active,2021-05-02
ACC007121,CUS005530,BR079,Savings,275132.64,Active,2022-03-22
ACC007122,CUS005531,BR088,Savings,169976.56,Active,2020-11-05
ACC007123,CUS005532,BR002,Savings,297330.58,Active,2022-11-29
ACC007124,CUS005533,BR029,Savings,168300.81,Active,2021-03-21
ACC007125,CUS005534,BR082,Savings,36257.23,Active,2018-07-24
ACC007126,CUS005535,BR016,Salary,372150.86,Active,2020-11-22
ACC007127,CUS005536,BR047,Fixed Deposit,2229425.61,Active,2020-01-24
ACC007128,CUS005537,BR028,Salary,230019.87,Active,2024-05-22
ACC007129,CUS005538,BR052,Savings,273980.95,Active,2025-09-15
ACC007130,CUS005539,BR093,Fixed Deposit,478915.29,Active,2025-01-15
ACC007131,CUS005540,BR067,Current,336825.84,Active,2026-05-07
ACC007132,CUS005541,BR045,Savings,276013.86,Active,2024-09-07
ACC007133,CUS005542,BR059,Savings,77339.06,Active,2018-09-21
ACC007134,CUS005543,BR016,Savings,283052.03,Active,2019-05-06
ACC007135,CUS005544,BR009,Savings,94551.23,Active,2021-08-14
ACC007136,CUS005545,BR085,Salary,74375.91,Inactive,2024-08-03
ACC007137,CUS005546,BR038,Savings,81772.94,Active,2023-01-15
ACC007138,CUS005547,BR068,Current,821368.08,Active,2026-06-15
ACC007139,CUS005548,BR004,Salary,216585.87,Active,2022-03-17
ACC007140,CUS005549,BR077,Current,611280.01,Active,2023-04-21
ACC007141,CUS005550,BR097,Savings,190278.41,Active,2024-09-08
ACC007142,CUS005551,BR036,Savings,281868.55,Active,2019-06-26
ACC007143,CUS005552,BR016,Salary,278416.71,Active,2024-12-06
ACC007144,CUS005552,BR013,Savings,115356.28,Active,2024-01-29
ACC007145,CUS005552,BR091,Savings,193282.28,Active,2025-12-20
ACC007146,CUS005553,BR060,Savings,7091.61,Active,2025-01-03
ACC007147,CUS005553,BR074,Savings,44884.52,Active,2025-01-21
ACC007148,CUS005554,BR027,Savings,261229.12,Active,2020-05-05
ACC007149,CUS005555,BR075,Current,528311.68,Active,2023-01-29
ACC007150,CUS005556,BR064,Savings,131338.99,Active,2025-01-01
ACC007151,CUS005557,BR034,Savings,293044.41,Active,2019-12-22
ACC007152,CUS005558,BR007,Savings,91249.08,Active,2025-01-14
ACC007153,CUS005559,BR014,Savings,6733.7,Active,2021-07-19
ACC007154,CUS005560,BR010,Savings,294302.91,Active,2023-09-28
ACC007155,CUS005560,BR100,Salary,111461.24,Active,2024-08-03
ACC007156,CUS005560,BR053,Savings,292807.23,Active,2025-03-14
ACC007157,CUS005561,BR074,Savings,42106.59,Active,2022-08-31
ACC007158,CUS005562,BR074,Savings,91772.48,Active,2019-08-04
ACC007159,CUS005563,BR064,Salary,465278.7,Active,2022-12-03
ACC007160,CUS005564,BR073,Savings,98966.49,Active,2024-08-14
ACC007161,CUS005564,BR074,Savings,4957.91,Active,2025-12-19
ACC007162,CUS005564,BR044,Savings,195407.07,Active,2026-05-13
ACC007163,CUS005565,BR030,Salary,233701.69,Active,2025-02-14
ACC007164,CUS005566,BR083,Fixed Deposit,3517875.49,Active,2024-09-16
ACC007165,CUS005567,BR078,Salary,339321.07,Active,2019-07-31
ACC007166,CUS005568,BR032,Savings,94080.34,Active,2025-03-02
ACC007167,CUS005569,BR088,Savings,27625.41,Active,2024-09-16
ACC007168,CUS005570,BR034,Savings,175973.41,Active,2022-06-23
ACC007169,CUS005571,BR076,Savings,26300.96,Active,2020-09-11
ACC007170,CUS005572,BR060,Current,1136731.73,Active,2026-08-31
ACC007171,CUS005573,BR075,Savings,171557.18,Active,2023-11-01
ACC007172,CUS005574,BR001,Savings,228695.24,Active,2021-03-14
ACC007173,CUS005575,BR049,Savings,174826.09,Active,2020-12-13
ACC007174,CUS005576,BR094,Savings,116907.91,Active,2026-06-29
ACC007175,CUS005577,BR099,Savings,283586.85,Active,2025-05-15
ACC007176,CUS005578,BR011,Savings,186328.59,Active,2019-11-04
ACC007177,CUS005579,BR045,Savings,237204.13,Active,2022-02-17
ACC007178,CUS005580,BR072,Salary,279067.93,Active,2023-01-26
ACC007179,CUS005581,BR008,Savings,124257.5,Active,2021-12-03
ACC007180,CUS005582,BR026,Fixed Deposit,1359840.64,Active,2023-08-13
ACC007181,CUS005582,BR090,Current,461591.11,Active,2023-03-05
ACC007182,CUS005583,BR064,Savings,80242.11,Active,2026-01-19
ACC007183,CUS005584,BR071,Current,660627.38,Inactive,2020-07-11
ACC007184,CUS005585,BR099,Savings,48712.55,Active,2021-07-16
ACC007185,CUS005586,BR089,Savings,236353.85,Active,2023-01-24
ACC007186,CUS005586,BR067,Current,1136121.68,Active,2023-05-31
ACC007187,CUS005587,BR057,Savings,263956.32,Active,2020-04-15
ACC007188,CUS005588,BR060,Savings,141262.75,Active,2023-05-09
ACC007189,CUS005588,BR052,Savings,68645.86,Active,2021-11-02
ACC007190,CUS005589,BR068,Savings,166601.69,Active,2020-07-31
ACC007191,CUS005590,BR021,Savings,62732.51,Active,2024-02-22
ACC007192,CUS005591,BR052,Current,1011435.44,Active,2020-09-22
ACC007193,CUS005591,BR014,Savings,175278.87,Active,2021-05-10
ACC007194,CUS005591,BR058,Savings,110607.38,Active,2020-10-11
ACC007195,CUS005592,BR016,Fixed Deposit,3901471.16,Active,2021-02-16
ACC007196,CUS005593,BR094,Savings,83923.73,Active,2021-09-07
ACC007197,CUS005594,BR021,Current,1111354.43,Active,2026-03-17
ACC007198,CUS005595,BR079,Salary,228511.49,Active,2024-02-04
ACC007199,CUS005595,BR066,Current,161477.64,Active,2024-12-14
ACC007200,CUS005596,BR076,Salary,307852.47,Active,2023-09-08
ACC007201,CUS005597,BR029,Savings,190646.47,Inactive,2019-08-19
ACC007202,CUS005597,BR058,Current,883011.5,Active,2019-10-18
ACC007203,CUS005597,BR052,Savings,86178.36,Active,2021-06-23
ACC007204,CUS005598,BR068,Savings,131563.65,Active,2022-11-18
ACC007205,CUS005598,BR046,Savings,276643.76,Active,2023-09-28
ACC007206,CUS005599,BR034,Current,474360.51,Active,2020-06-16
ACC007207,CUS005600,BR083,Savings,253991.93,Active,2021-08-10
ACC007208,CUS005601,BR056,Salary,408394.43,Active,2019-09-24
ACC007209,CUS005602,BR033,Savings,197534.67,Active,2024-06-22
ACC007210,CUS005603,BR024,Salary,42037.14,Active,2022-07-06
ACC007211,CUS005604,BR033,Savings,49658.81,Active,2020-07-06
ACC007212,CUS005604,BR069,Savings,148204.42,Active,2018-07-28
ACC007213,CUS005605,BR079,Savings,117291.56,Active,2024-12-02
ACC007214,CUS005606,BR062,Savings,30256.79,Closed,2022-10-13
ACC007215,CUS005607,BR061,Savings,146354.39,Active,2019-06-19
ACC007216,CUS005608,BR064,Salary,338682.36,Active,2023-04-29
ACC007217,CUS005609,BR099,Savings,199313.02,Active,2018-09-12
ACC007218,CUS005610,BR041,Salary,470123.54,Active,2024-11-24
ACC007219,CUS005611,BR066,Savings,291645.18,Inactive,2025-11-01
ACC007220,CUS005612,BR084,Savings,8987.67,Active,2020-10-11
ACC007221,CUS005613,BR044,Salary,26668.2,Active,2023-08-19
ACC007222,CUS005613,BR066,Savings,103958.27,Active,2023-04-08
ACC007223,CUS005614,BR011,Savings,283331.5,Active,2022-01-09
ACC007224,CUS005615,BR011,Savings,113175.94,Active,2019-06-06
ACC007225,CUS005616,BR024,Savings,27367.29,Active,2023-10-10
ACC007226,CUS005617,BR059,Savings,179765.58,Active,2023-06-03
ACC007227,CUS005618,BR043,Current,312524.48,Closed,2025-01-16
ACC007228,CUS005618,BR019,Salary,119444.46,Active,2025-07-12
ACC007229,CUS005619,BR021,Current,1360162.17,Active,2020-07-07
ACC007230,CUS005620,BR005,Salary,29274.4,Active,2025-10-22
ACC007231,CUS005621,BR025,Savings,298471.17,Active,2019-06-05
ACC007232,CUS005622,BR062,Current,683066.57,Active,2024-02-13
ACC007233,CUS005623,BR058,Salary,353008.58,Active,2024-02-28
ACC007234,CUS005624,BR012,Salary,242767.97,Active,2020-02-29
ACC007235,CUS005625,BR064,Current,1340985.08,Active,2026-02-09
ACC007236,CUS005626,BR037,Salary,128139.64,Active,2023-03-20
ACC007237,CUS005627,BR023,Savings,119393.58,Active,2019-08-01
ACC007238,CUS005628,BR006,Savings,122076.16,Active,2021-01-27
ACC007239,CUS005629,BR060,Salary,290170.84,Active,2019-04-03
ACC007240,CUS005630,BR053,Savings,231720.18,Active,2023-06-04
ACC007241,CUS005631,BR038,Salary,233310.9,Active,2024-08-23
ACC007242,CUS005632,BR091,Savings,27146.19,Active,2025-11-17
ACC007243,CUS005633,BR043,Savings,199249.61,Active,2023-01-22
ACC007244,CUS005634,BR033,Savings,122736.18,Active,2022-11-08
ACC007245,CUS005634,BR061,Savings,166337.07,Active,2021-10-13
ACC007246,CUS005635,BR037,Salary,187062.86,Active,2023-02-13
ACC007247,CUS005636,BR076,Savings,39889.83,Active,2021-12-01
ACC007248,CUS005637,BR016,Savings,296754.85,Active,2018-11-29
ACC007249,CUS005637,BR086,Current,1346426.09,Active,2019-05-16
ACC007250,CUS005638,BR080,Salary,222838.83,Closed,2024-04-02
ACC007251,CUS005638,BR035,Salary,425957.48,Active,2024-07-14
ACC007252,CUS005639,BR051,Savings,153910.34,Active,2021-09-19
ACC007253,CUS005640,BR021,Salary,141648.56,Active,2025-04-05
ACC007254,CUS005641,BR042,Savings,205480.53,Active,2018-12-28
ACC007255,CUS005641,BR062,Salary,406301.79,Active,2021-04-23
ACC007256,CUS005642,BR004,Savings,183085.21,Active,2020-05-02
ACC007257,CUS005642,BR058,Salary,229399.38,Active,2019-09-23
ACC007258,CUS005643,BR048,Savings,177805.77,Active,2024-11-10
ACC007259,CUS005644,BR060,Savings,77585.85,Active,2024-11-19
ACC007260,CUS005645,BR027,Savings,123222.45,Active,2022-03-25
ACC007261,CUS005646,BR020,Savings,103463.93,Closed,2020-06-11
ACC007262,CUS005647,BR033,Savings,184442.08,Active,2025-06-27
ACC007263,CUS005648,BR002,Savings,32539.95,Active,2020-02-18
ACC007264,CUS005649,BR023,Salary,415105.78,Active,2021-03-18
ACC007265,CUS005649,BR087,Savings,293622.51,Inactive,2021-02-19
ACC007266,CUS005650,BR044,Savings,128076.59,Active,2021-03-31
ACC007267,CUS005651,BR048,Savings,33254.04,Active,2022-09-24
ACC007268,CUS005652,BR092,Savings,98231.37,Active,2025-07-19
ACC007269,CUS005652,BR013,Salary,255912.8,Active,2025-02-09
ACC007270,CUS005653,BR061,Savings,64217.18,Inactive,2019-09-03
ACC007271,CUS005654,BR005,Savings,228312.76,Active,2025-01-07
ACC007272,CUS005655,BR041,Savings,38504.27,Active,2023-09-18
ACC007273,CUS005655,BR072,Savings,254954.15,Active,2022-11-27
ACC007274,CUS005656,BR007,Current,240369.74,Active,2026-10-01
ACC007275,CUS005657,BR097,Salary,172783.97,Active,2021-03-09
ACC007276,CUS005658,BR004,Savings,297526.93,Active,2024-10-19
ACC007277,CUS005659,BR035,Current,1075505.71,Active,2020-08-31
ACC007278,CUS005660,BR079,Current,964379.93,Active,2022-06-06
ACC007279,CUS005660,BR058,Savings,229455.23,Active,2020-06-27
ACC007280,CUS005661,BR099,Current,1424736.91,Active,2020-03-09
ACC007281,CUS005661,BR088,Savings,18854.5,Active,2019-11-25
ACC007282,CUS005662,BR053,Savings,260997.17,Active,2019-10-12
ACC007283,CUS005662,BR056,Savings,4773.39,Active,2019-03-01
ACC007284,CUS005663,BR077,Savings,41682.71,Active,2021-08-16
ACC007285,CUS005664,BR008,Current,549597.38,Active,2023-04-27
ACC007286,CUS005664,BR007,Salary,72814.49,Active,2024-08-20
ACC007287,CUS005665,BR067,Current,1380967.62,Active,2025-08-11
ACC007288,CUS005665,BR045,Savings,270577.99,Active,2024-01-20
ACC007289,CUS005666,BR031,Savings,279175.17,Active,2022-01-09
ACC007290,CUS005667,BR036,Savings,296083.33,Active,2023-11-02
ACC007291,CUS005668,BR049,Salary,285189.23,Active,2022-03-12
ACC007292,CUS005668,BR033,Savings,60552.52,Active,2022-09-14
ACC007293,CUS005669,BR019,Savings,135101.72,Active,2021-09-21
ACC007294,CUS005670,BR090,Salary,260336.05,Active,2021-02-27
ACC007295,CUS005671,BR021,Savings,185379.52,Active,2023-10-24
ACC007296,CUS005672,BR065,Savings,206588.7,Active,2023-03-08
ACC007297,CUS005673,BR038,Salary,435321.74,Active,2023-06-13
ACC007298,CUS005674,BR070,Salary,102537.35,Active,2020-06-12
ACC007299,CUS005675,BR015,Fixed Deposit,2388862.13,Active,2020-08-09
ACC007300,CUS005676,BR015,Savings,103895.79,Active,2023-03-26
ACC007301,CUS005677,BR008,Savings,137751.33,Active,2021-03-06
ACC007302,CUS005677,BR008,Current,1220243.11,Active,2019-11-06
ACC007303,CUS005678,BR002,Savings,93096.15,Active,2019-07-07
ACC007304,CUS005679,BR059,Savings,36547.93,Active,2021-01-09
ACC007305,CUS005680,BR032,Savings,133645.98,Active,2023-03-09
ACC007306,CUS005681,BR073,Savings,194957.95,Inactive,2018-08-04
ACC007307,CUS005681,BR036,Savings,245535.45,Active,2019-10-19
ACC007308,CUS005682,BR024,Savings,269360.27,Active,2025-03-08
ACC007309,CUS005683,BR020,Savings,100510.39,Active,2025-04-22
ACC007310,CUS005683,BR077,Savings,280328.25,Active,2024-11-23
ACC007311,CUS005684,BR013,Savings,3159.64,Active,2021-09-08
ACC007312,CUS005684,BR078,Savings,49544.98,Active,2020-12-28
ACC007313,CUS005685,BR047,Salary,498553.89,Active,2025-04-16
ACC007314,CUS005686,BR076,Savings,178818.74,Active,2024-01-26
ACC007315,CUS005687,BR096,Savings,283562.01,Active,2024-02-01
ACC007316,CUS005687,BR014,Savings,238559.17,Active,2024-01-09
ACC007317,CUS005688,BR027,Current,688749.99,Active,2021-07-22
ACC007318,CUS005689,BR078,Savings,175636.34,Active,2023-03-01
ACC007319,CUS005689,BR078,Current,180977.02,Active,2022-08-13
ACC007320,CUS005690,BR026,Savings,277298.36,Active,2020-10-20
ACC007321,CUS005690,BR023,Savings,50536.83,Active,2021-12-04
ACC007322,CUS005691,BR077,Salary,165381.39,Active,2024-11-17
ACC007323,CUS005692,BR068,Salary,190321.79,Active,2026-07-25
ACC007324,CUS005693,BR042,Current,1300931.79,Inactive,2021-11-03
ACC007325,CUS005694,BR045,Salary,161963.83,Active,2019-02-07
ACC007326,CUS005694,BR026,Current,785396.44,Active,2018-10-19
ACC007327,CUS005695,BR048,Savings,200983.21,Active,2021-03-12
ACC007328,CUS005696,BR018,Savings,59994.36,Active,2020-09-25
ACC007329,CUS005697,BR075,Savings,261514.09,Active,2024-08-21
ACC007330,CUS005698,BR037,Savings,193426.77,Active,2025-03-14
ACC007331,CUS005698,BR087,Current,1169189.25,Active,2024-03-04
ACC007332,CUS005699,BR038,Savings,197844.94,Active,2022-08-30
ACC007333,CUS005700,BR032,Savings,52423.98,Active,2020-11-21
ACC007334,CUS005701,BR093,Salary,157446.07,Active,2021-09-23
ACC007335,CUS005702,BR037,Savings,234611.93,Active,2023-09-04
ACC007336,CUS005703,BR034,Savings,236936.32,Active,2025-08-03
ACC007337,CUS005704,BR085,Salary,302317.86,Active,2022-11-09
ACC007338,CUS005705,BR044,Savings,83200.95,Active,2020-05-24
ACC007339,CUS005706,BR032,Salary,299194.42,Active,2020-06-26
